iter	MAE
1684	108.642533
1685	108.5953268
1686	108.5559382
1687	108.5054584
1688	108.4556638
1689	108.4336652
1690	108.4273674
1691	108.4149297
1692	108.3881723
1693	108.3617481
1694	108.313283
1695	108.2706154
1696	108.2644551
1697	108.2573475
1698	108.2280099
1699	108.1658958
1700	108.0602016
1701	108.009147
1702	107.9960315
1703	107.9808696
1704	107.9386396
1705	107.8061882
1706	107.8000913
1707	107.7214811
1708	107.6353372
1709	107.6223917
1710	107.2376361
1711	107.2164037
1712	107.1785623
1713	107.1002172
1714	107.0293649
1715	106.9718758
1716	106.781059
1717	106.7776979
1718	106.6207689
1719	106.5603755
1720	106.487438
1721	106.4525745
1722	106.410883
1723	106.3735359
1724	106.3538511
1725	106.241205
1726	106.2112401
1727	106.1903353
1728	106.1853142
1729	106.0746527
1730	105.828071
1731	105.6746052
1732	105.5107006
1733	105.4470308
1734	105.3840702
1735	105.302853
1736	105.2933013
1737	105.2673254
1738	105.2490332
1739	105.2289305
1740	105.1140458
1741	105.0762386
1742	105.0506743
1743	105.0079889
1744	104.9950521
1745	104.9198525
1746	104.8796112
1747	104.8478501
1748	104.8205958
1749	104.7926394
1750	104.7571833
1751	104.737506
1752	104.7189275
1753	104.7051702
1754	104.6779287
1755	104.6730826
1756	104.6488459
1757	104.639347
1758	104.4946542
1759	104.4127605
1760	104.3487832
1761	104.3152902
1762	104.3086326
1763	104.2480589
1764	104.2281656
1765	104.1601525
1766	104.1004258
1767	104.086721
1768	103.9476486
1769	103.8276753
1770	103.8148444
1771	103.754152
1772	103.6999277
1773	103.6816612
1774	103.6668912
1775	103.6370277
1776	103.582658
1777	103.5517855
1778	103.472029
1779	103.4400011
1780	103.3662317
1781	103.3267101
1782	103.3018228
1783	103.2577806
1784	103.213278
1785	103.136408
1786	103.1266891
1787	103.1231614
1788	103.0964948
1789	103.0545513
1790	103.0204987
1791	102.9978696
1792	102.9513962
1793	102.9468693
1794	102.8910555
1795	102.8686118
1796	102.8234843
1797	102.7655453
1798	102.6411981
1799	102.6342839
1800	102.6249551
1801	102.5705737
1802	102.4959595
1803	102.391173
1804	102.3785688
1805	102.3756776
1806	102.0408124
1807	102.0131618
1808	101.9430924
1809	101.6160368
1810	101.3888368
1811	101.3617124
1812	101.3393418
1813	101.2744746
1814	101.2665603
1815	101.0889287
1816	101.0668149
1817	101.0571688
1818	101.0421781
1819	101.0050958
1820	100.9365364
1821	100.8959657
1822	100.8478514
1823	100.8338258
1824	100.7715678
1825	100.7473022
1826	100.7303219
1827	100.7157211
1828	100.7066178
1829	100.6562468
1830	100.5644489
1831	100.5354666
1832	100.4834399
1833	100.4452005
1834	100.4118361
1835	100.2343854
1836	100.202834
1837	100.1886934
1838	99.98938728
1839	99.93651544
1840	99.87714166
1841	99.86011068
1842	99.83723269
1843	99.70180183
1844	99.65130216
1845	99.57134967
1846	99.54847461
1847	99.5156909
1848	99.47631876
1849	99.46168446
1850	99.42722331
1851	99.32722735
1852	99.29752189
1853	99.26425618
1854	99.24551522
1855	99.23684525
1856	99.21621431
1857	99.20556398
1858	99.08971846
1859	99.01676602
1860	98.9291337
1861	98.88567443
1862	98.87496637
1863	98.84835629
1864	98.82523752
1865	98.64776195
1866	98.60329831
1867	98.49392388
1868	98.46459843
1869	98.42534079
1870	98.40208085
1871	98.36780725
1872	98.32302653
1873	98.27184525
1874	98.23654946
1875	98.17094699
1876	98.16670179
1877	98.1567941
1878	98.11906502
1879	98.11597568
1880	98.00630564
1881	98.0008384
1882	97.94534425
1883	97.92444551
1884	97.89400287
1885	97.86583293
1886	97.85297744
1887	97.80594549
1888	97.70844436
1889	97.65436786
1890	97.60277337
1891	97.54361548
1892	97.40520567
1893	97.37236167
1894	97.32828228
1895	97.29437719
1896	97.28997439
1897	97.24706997
1898	97.22395468
1899	97.19459417
1900	97.19096487
1901	97.17036768
1902	97.1432972
1903	97.10537166
1904	97.06419611
1905	97.03899876
1906	96.9447633
1907	96.94001253
1908	96.92578493
1909	96.8981667
1910	96.88822404
1911	96.86020745
1912	96.82637112
1913	96.80705499
1914	96.76041819
1915	96.71395346
1916	96.69063511
1917	96.57732983
1918	96.54075803
1919	96.53502461
1920	96.49117326
1921	96.44139359
1922	96.32358962
1923	96.30301134
1924	96.29418196
1925	96.27333121
1926	96.24750396
1927	96.23172216
1928	96.13458857
1929	96.08516629
1930	96.07275972
1931	95.99915537
1932	95.98653148
1933	95.93772493
1934	95.88840831
1935	95.83651676
1936	95.73396378
1937	95.72969121
1938	95.65960632
1939	95.63485027
1940	95.61657412
1941	95.54021837
1942	95.53494684
1943	95.51204344
1944	95.50061047
1945	95.42788785
1946	95.39397025
1947	95.35379866
1948	95.31107385
1949	95.28499394
1950	95.07918779
1951	95.00406722
1952	94.92609679
1953	94.90799235
1954	94.85435886
1955	94.79724852
1956	94.78185477
1957	94.72176626
1958	94.66947359
1959	94.62760393
1960	94.4611025
1961	94.32494091
1962	94.31388328
1963	94.2445477
1964	94.22978085
1965	94.1840874
1966	94.15171788
1967	94.08247153
1968	94.07387104
1969	94.02040535
1970	93.85273932
1971	93.80715516
1972	93.7593928
1973	93.74821147
1974	93.72320116
1975	93.71101832
1976	93.69893036
1977	93.68433648
1978	93.61818909
1979	93.59435191
1980	93.4899637
1981	93.48430521
1982	93.46720021
1983	93.40993358
1984	93.34279972
1985	93.32252104
1986	93.24472862
1987	93.22782057
1988	93.1978483
1989	93.10660186
1990	93.08394176
1991	93.00658778
1992	92.89867149
1993	92.84318358
1994	92.82872842
1995	92.77383378
1996	92.76506885
1997	92.75147517
1998	92.65892609
1999	92.36390528
2000	92.23299191
2001	92.19722017
2002	92.19118053
2003	92.16761243
2004	92.14706388
2005	92.12551094
2006	92.10513745
2007	91.99394077
2008	91.90273238
2009	91.88587422
2010	91.62062003
2011	91.61301406
2012	91.59064693
2013	91.32847956
2014	91.17460307
2015	91.16181296
2016	91.15180361
2017	91.14400998
2018	91.09213351
2019	91.01084034
2020	91.00326811
2021	90.99000583
2022	90.86828922
2023	90.74590913
2024	90.73831262
2025	90.7306599
2026	90.58674437
2027	90.53716199
2028	90.52656975
2029	90.47357914
2030	90.46899786
2031	90.36591918
2032	90.35089989
2033	90.34565681
2034	90.33467567
2035	90.31404058
2036	90.20335092
2037	90.1996366
2038	89.85509912
2039	89.85300399
2040	89.7684117
2041	89.75790154
2042	89.70789804
2043	89.4700507
2044	89.29347839
2045	89.1282284
2046	89.05868314
2047	89.04649939
2048	88.99036118
2049	88.9227777
2050	88.89067839
2051	88.87954514
2052	88.82720045
2053	88.62183584
2054	88.6177241
2055	88.53758052
2056	88.53194954
2057	88.44215632
2058	88.35742173
2059	88.31434604
2060	88.23289693
2061	87.97844417
2062	87.93676593
2063	87.93083556
2064	87.9102275
2065	87.90179277
2066	87.89121744
2067	87.84074194
2068	87.8382946
2069	87.82622364
2070	87.74790744
2071	87.74104573
2072	87.73676957
2073	87.67268032
2074	87.64338711
2075	87.6306196
2076	87.62578552
2077	87.61075126
2078	87.6028044
2079	87.59147136
2080	87.52878648
2081	87.49976603
2082	87.48739877
2083	87.47525883
2084	87.41441514
2085	87.36745413
2086	87.3529699
2087	87.28140216
2088	87.24848227
2089	87.24362558
2090	87.17911749
2091	87.17460789
2092	87.13586765
2093	87.08089147
2094	87.05349379
2095	87.04960702
2096	87.03557428
2097	86.94300711
2098	86.93933632
2099	86.92737991
2100	86.89089989
2101	86.88856352
2102	86.86405964
2103	86.75584411
2104	86.6960611
2105	86.55390808
2106	86.44573694
2107	86.41440441
2108	86.38507603
2109	86.32149141
2110	86.27337017
2111	86.13816108
2112	86.08834456
2113	86.0409969
2114	85.99884942
2115	85.77288643
2116	85.7347003
2117	85.57486292
2118	85.56526744
2119	85.53645266
2120	85.51618724
2121	85.47958759
2122	85.46168858
2123	85.44848335
2124	85.36400938
2125	85.35422328
2126	85.29432957
2127	85.25112958
2128	85.23955839
2129	84.90735113
2130	84.75074251
2131	84.73419872
2132	84.72305445
2133	84.70952694
2134	84.63555793
2135	84.57785401
2136	84.50427178
2137	84.49658227
2138	84.4672415
2139	84.45034183
2140	84.40614634
2141	84.38375094
2142	84.31776941
2143	84.30199917
2144	84.29433609
2145	84.28857843
2146	84.25623397
2147	84.2291422
2148	84.10068456
2149	84.00253143
2150	83.99183297
2151	83.9679236
2152	83.94705667
2153	83.93474872
2154	83.91027237
2155	83.85064921
2156	83.84847329
2157	83.82630221
2158	83.81964246
2159	83.7753055
2160	83.75518651
2161	83.74144168
2162	83.73664562
2163	83.7320989
2164	83.67298959
2165	83.63629496
2166	83.47931505
2167	83.47365485
2168	83.42337383
2169	83.3758622
2170	83.26213388
2171	83.16998298
2172	83.08470449
2173	83.03146458
2174	83.01318884
2175	82.98257206
2176	82.93530581
2177	82.91129057
2178	82.88515232
2179	82.88192363
2180	82.86254984
2181	82.65487771
2182	82.63515121
2183	82.60200548
2184	82.55023922
2185	82.47360768
2186	82.4575831
2187	82.45269403
2188	82.44029947
2189	82.42435081
2190	82.4014873
2191	82.38335307
2192	82.292921
2193	82.27609894
2194	82.25955905
2195	82.19542308
2196	82.04604608
2197	82.0355458
2198	81.91176362
2199	81.82830779
2200	81.81710495
2201	81.72884934
2202	81.72172368
2203	81.70346869
2204	81.69831903
2205	81.68022895
2206	81.66020306
2207	81.62668011
2208	81.59804599
2209	81.57243615
2210	81.47138475
2211	81.45147587
2212	81.38763624
2213	81.38441419
2214	81.36076863
2215	81.3410451
2216	81.32345783
2217	81.28893435
2218	81.11941249
2219	81.10938519
2220	81.06205696
2221	81.05961897
2222	81.04493139
2223	80.99085079
2224	80.98348981
2225	80.90766082
2226	80.90528371
2227	80.88319866
2228	80.87372848
2229	80.80277785
2230	80.77884782
2231	80.71827565
2232	80.70911449
2233	80.5493077
2234	80.54102772
2235	80.53276294
2236	80.33702063
2237	80.32416658
2238	80.28333467
2239	80.15953931
2240	80.15586605
2241	80.13265338
2242	80.11915719
2243	80.09625323
2244	80.07678684
2245	79.96669845
2246	79.94714171
2247	79.92760456
2248	79.91275774
2249	79.90522632
2250	79.89240883
2251	79.8829632
2252	79.87289886
2253	79.87055202
2254	79.84036004
2255	79.83273222
2256	79.82379224
2257	79.81803312
2258	79.79268137
2259	79.77452757
2260	79.71788135
2261	79.71121925
2262	79.69624929
2263	79.69315114
2264	79.68697316
2265	79.6587202
2266	79.65125497
2267	79.53578683
2268	79.49248842
2269	79.48794106
2270	79.46907189
2271	79.46506593
2272	79.45061188
2273	79.38567592
2274	79.34122594
2275	79.28422572
2276	79.27002871
2277	79.26283244
2278	79.2410222
2279	79.11152795
2280	79.03511687
2281	79.0189988
2282	78.99145316
2283	78.99031153
2284	78.91074613
2285	78.87524884
2286	78.87312433
2287	78.86524539
2288	78.80049946
2289	78.79638078
2290	78.79497661
2291	78.77749817
2292	78.77202098
2293	78.76543605
2294	78.76257335
2295	78.74892234
2296	78.64967665
2297	78.64057024
2298	78.58632548
2299	78.57024113
2300	78.51818106
2301	78.50635047
2302	78.50435726
2303	78.45939356
2304	78.45573663
2305	78.42348471
2306	78.39698743
2307	78.38497824
2308	78.33962645
2309	78.3041272
2310	78.29015982
2311	78.28176567
2312	78.26632492
2313	78.26370223
2314	78.25060484
2315	78.23876682
2316	78.23108459
2317	78.22567877
2318	78.16549106
2319	78.10556384
2320	78.07334121
2321	77.97140883
2322	77.96008618
2323	77.94161218
2324	77.93132738
2325	77.89683209
2326	77.86072718
2327	77.853869
2328	77.776801
2329	77.67490978
2330	77.63544591
2331	77.57385334
2332	77.57089403
2333	77.54163761
2334	77.38509964
2335	77.37294598
2336	77.3700808
2337	77.36774244
2338	77.3548782
2339	77.34720006
2340	77.30618104
2341	77.30033207
2342	77.29160784
2343	77.26792681
2344	77.20689234
2345	77.19175882
2346	77.16837034
2347	77.10143993
2348	77.047889
2349	77.03820008
2350	77.01285157
2351	76.99212069
2352	76.98522087
2353	76.92314736
2354	76.91862251
2355	76.88469001
2356	76.86834811
2357	76.85647388
2358	76.83130011
2359	76.82212317
2360	76.80197196
2361	76.79846024
2362	76.75684656
2363	76.6769611
2364	76.66349464
2365	76.65760566
2366	76.48640587
2367	76.47055036
2368	76.43136104
2369	76.37108294
2370	76.36953722
2371	76.3139378
2372	76.21105829
2373	76.1641277
2374	76.15936123
2375	76.14101783
2376	76.11727294
2377	76.07962228
2378	76.06737135
2379	76.06451614
2380	76.04807184
2381	75.77946391
2382	75.77853956
2383	75.69732328
2384	75.67905823
2385	75.66143428
2386	75.64125628
2387	75.63868564
2388	75.61494087
2389	75.58719342
2390	75.57870496
2391	75.56847232
2392	75.560032
2393	75.4367898
2394	75.4131015
2395	75.40035236
2396	75.38405379
2397	75.24820502
2398	75.20729787
2399	75.18172828
2400	75.16882163
2401	75.12951417
2402	75.12212259
2403	75.12185717
2404	75.08352764
2405	75.07805402
2406	75.06555037
2407	75.01063853
2408	74.99806779
2409	74.99629196
2410	74.9870191
2411	74.97980584
2412	74.978601
2413	74.97410768
2414	74.93841691
2415	74.91176549
2416	74.90879593
2417	74.89735202
2418	74.88456547
2419	74.86203071
2420	74.81244262
2421	74.72179702
2422	74.56821155
2423	74.54708168
2424	74.30177543
2425	74.29697857
2426	74.2907803
2427	74.28506053
2428	74.2774497
2429	74.26744197
2430	74.22270365
2431	74.21342806
2432	74.1875636
2433	74.17629758
2434	74.16843652
2435	74.15486109
2436	74.14867012
2437	74.13973014
2438	74.13647028
2439	74.12015591
2440	74.10081421
2441	74.03519529
2442	74.02980476
2443	74.01399847
2444	74.00745245
2445	73.95548067
2446	73.88690644
2447	73.8794736
2448	73.85261421
2449	73.81824754
2450	73.80694791
2451	73.79415563
2452	73.76701369
2453	73.74469192
2454	73.47970614
2455	73.42796023
2456	73.3099597
2457	73.29493076
2458	73.24652467
2459	73.22653253
2460	73.18740693
2461	73.11158668
2462	73.10369703
2463	73.09172969
2464	73.08678663
2465	73.003669
2466	72.94273969
2467	72.79224019
2468	72.78030716
2469	72.76779692
2470	72.76525338
2471	72.74876679
2472	72.73218306
2473	72.72651483
2474	72.6915712
2475	72.63359827
2476	72.60395972
2477	72.57273455
2478	72.54894852
2479	72.52552324
2480	72.51871279
2481	72.49712498
2482	72.49328916
2483	72.48090197
2484	72.47717187
2485	72.46632222
2486	72.43511917
2487	72.42688379
2488	72.42479275
2489	72.42114808
2490	72.40624888
2491	72.38049787
2492	72.34079058
2493	72.29390545
2494	72.28510602
2495	72.27902232
2496	72.21109094
2497	72.19041362
2498	72.18381481
2499	72.1672775
2500	72.16520221
2501	72.15743541
2502	72.14156084
2503	72.13743941
2504	72.12473844
2505	72.10081247
2506	72.0838241
2507	71.99654779
2508	71.99554516
2509	71.95050795
2510	71.86942913
2511	71.85733975
2512	71.82395968
2513	71.77495708
2514	71.73132704
2515	71.67781624
2516	71.67397594
2517	71.66172871
2518	71.65659882
2519	71.62733898
2520	71.60056261
2521	71.58572939
2522	71.5791565
2523	71.55047173
2524	71.54878735
2525	71.54209467
2526	71.5380919
2527	71.5325467
2528	71.52800041
2529	71.52257872
2530	71.52060495
2531	71.47356633
2532	71.47040456
2533	71.46668057
2534	71.45783356
2535	71.44725177
2536	71.43935008
2537	71.43628261
2538	71.39461171
2539	71.22214938
2540	71.2124318
2541	71.19298664
2542	71.14409135
2543	71.12853653
2544	71.11596502
2545	71.11446624
2546	71.04509038
2547	71.04242827
2548	71.03336
2549	71.02962576
2550	71.01697994
2551	71.01531013
2552	70.96623216
2553	70.96017702
2554	70.94165774
2555	70.93561238
2556	70.88231035
2557	70.87529495
2558	70.87288467
2559	70.87007543
2560	70.86345132
2561	70.84703283
2562	70.82970872
2563	70.81477037
2564	70.76175993
2565	70.75929446
2566	70.75049067
2567	70.72243367
2568	70.71994897
2569	70.58709496
2570	70.58446731
2571	70.58158709
2572	70.5711087
2573	70.54673207
2574	70.48964514
2575	70.4835055
2576	70.46920347
2577	70.43865481
2578	70.42949076
2579	70.38509054
2580	70.33208025
2581	70.30630934
2582	70.2695436
2583	70.26740557
2584	70.25930811
2585	70.25175947
2586	70.10803489
2587	70.09878934
2588	69.81271688
2589	69.81127472
2590	69.80229224
2591	69.79863249
2592	69.79204725
2593	69.78073536
2594	69.77374727
2595	69.77024148
2596	69.76959599
2597	69.76181584
2598	69.75217924
2599	69.74865386
2600	69.67886613
2601	69.66672857
2602	69.66343692
2603	69.66044326
2604	69.65802699
2605	69.57917494
2606	69.56992553
2607	69.56363221
2608	69.53104898
2609	69.52508848
2610	69.46719335
2611	69.46395891
2612	69.4635088
2613	69.46114062
2614	69.44202719
2615	69.43884351
2616	69.43333223
2617	69.41312223
2618	69.4085396
2619	69.39994817
2620	69.39851912
2621	69.38418486
2622	69.38185779
2623	69.37834427
2624	69.3764347
2625	69.33492574
2626	69.3252132
2627	69.32223038
2628	69.30376945
2629	69.29993789
2630	69.29827468
2631	69.28650427
2632	69.25397516
2633	69.2291753
2634	69.20504068
2635	69.17562142
2636	69.16577811
2637	69.13558989
2638	69.12896447
2639	69.11801942
2640	69.08215641
2641	69.07822501
2642	69.07621033
2643	69.06258125
2644	69.02344303
2645	69.00861
2646	68.88492208
2647	68.88323282
2648	68.81539571
2649	68.81153578
2650	68.80472926
2651	68.79693112
2652	68.79262443
2653	68.79146053
2654	68.78026085
2655	68.77589719
2656	68.75281419
2657	68.73806965
2658	68.73239667
2659	68.65551391
2660	68.65090183
2661	68.6431826
2662	68.59387866
2663	68.57629524
2664	68.50185086
2665	68.4946252
2666	68.49397933
2667	68.49001523
2668	68.48191611
2669	68.41348328
2670	68.4052539
2671	68.40256376
2672	68.39132396
2673	68.37537674
2674	68.34885795
2675	68.32008734
2676	68.31771888
2677	68.28821789
2678	68.28668768
2679	68.26259089
2680	68.11434717
2681	68.09875562
2682	68.09312646
2683	68.06812379
2684	68.0614759
2685	67.95577688
2686	67.92788256
2687	67.89527507
2688	67.83524163
2689	67.78370837
2690	67.75605276
2691	67.75355701
2692	67.72445318
2693	67.71793706
2694	67.67462559
2695	67.62622311
2696	67.61188547
2697	67.59263172
2698	67.58813911
2699	67.57136486
2700	67.56397147
2701	67.55836771
2702	67.54621937
2703	67.53817009
2704	67.47583615
2705	67.23466648
2706	67.10395314
2707	67.08951213
2708	67.06174538
2709	67.05667249
2710	67.04697561
2711	67.03044726
2712	67.00662488
2713	67.00373945
2714	66.96403195
2715	66.95063049
2716	66.93010384
2717	66.92433897
2718	66.90757584
2719	66.84015525
2720	66.83396894
2721	66.81046899
2722	66.7397032
2723	66.71411547
2724	66.60008922
2725	66.59583957
2726	66.59012529
2727	66.5839921
2728	66.56642752
2729	66.5642768
2730	66.54776585
2731	66.54603867
2732	66.33030184
2733	66.31502604
2734	66.29166978
2735	66.17956531
2736	66.16457979
2737	66.16333292
2738	66.12775795
2739	66.12189547
2740	66.11858346
2741	66.08542417
2742	65.8761568
2743	65.8743637
2744	65.86895611
2745	65.8601327
2746	65.85272945
2747	65.84637826
2748	65.84490965
2749	65.83770051
2750	65.8194497
2751	65.81449865
2752	65.797374
2753	65.69302857
2754	65.67739124
2755	65.67595145
2756	65.65652898
2757	65.64007566
2758	65.6381296
2759	65.62563939
2760	65.61318978
2761	65.4119645
2762	65.3842477
2763	65.27211044
2764	65.26379639
2765	65.17360028
2766	65.17012845
2767	65.16806754
2768	65.15879555
2769	65.15231798
2770	65.10515319
2771	64.96117981
2772	64.9481514
2773	64.91277885
2774	64.8911298
2775	64.88570565
2776	64.88456753
2777	64.84441599
2778	64.84271883
2779	64.82915487
2780	64.82484231
2781	64.77964447
2782	64.74277555
2783	64.74176329
2784	64.73463629
2785	64.73001598
2786	64.70472606
2787	64.6962738
2788	64.69287484
2789	64.68484892
2790	64.68196166
2791	64.6808178
2792	64.67227616
2793	64.66670405
2794	64.60477541
2795	64.59917415
2796	64.54839775
2797	64.52621572
2798	64.50347372
2799	64.49478847
2800	64.4675881
2801	64.42610213
2802	64.32581681
2803	64.31345772
2804	64.29047713
2805	64.27139757
2806	64.18622157
2807	64.17844753
2808	64.12709316
2809	64.11974705
2810	64.11244423
2811	64.10451328
2812	64.08449582
2813	63.98828287
2814	63.97126827
2815	63.89502328
2816	63.8885241
2817	63.78211046
2818	63.7510527
2819	63.74769337
2820	63.72678014
2821	63.62567915
2822	63.61084703
2823	63.59838038
2824	63.59320118
2825	63.57741066
2826	63.5740938
2827	63.57247236
2828	63.55413557
2829	63.54648415
2830	63.49035333
2831	63.43538188
2832	63.41939243
2833	63.41670243
2834	63.37814933
2835	63.37122409
2836	63.36253893
2837	63.34301998
2838	63.33271482
2839	63.24913931
2840	63.20529414
2841	63.17099022
2842	63.14002782
2843	63.07345884
2844	63.00528652
2845	62.98410149
2846	62.79587741
2847	62.77892487
2848	62.77462148
2849	62.71772638
2850	62.66757605
2851	62.61477078
2852	62.6122027
2853	62.57445903
2854	62.55160363
2855	62.54653764
2856	62.53439902
2857	62.51136648
2858	62.43101639
2859	62.40231131
2860	62.39685126
2861	62.37023121
2862	62.35616928
2863	62.32501687
2864	62.31091182
2865	62.23606852
2866	62.16081519
2867	62.15416894
2868	62.15380976
2869	61.96653258
2870	61.94912209
2871	61.94398484
2872	61.94038595
2873	61.9345108
2874	61.92763316
2875	61.92707809
2876	61.90874286
2877	61.90345901
2878	61.90158379
2879	61.89857499
2880	61.81757239
2881	61.80926359
2882	61.79656129
2883	61.78880343
2884	61.71539919
2885	61.67776636
2886	61.61121453
2887	61.59875128
2888	61.57576474
2889	61.57309272
2890	61.55414
2891	61.54725437
2892	61.5434693
2893	61.512543
2894	61.51074369
2895	61.48456164
2896	61.47106488
2897	61.45939425
2898	61.45577784
2899	61.45318762
2900	61.44649667
2901	61.44133923
2902	61.43775305
2903	61.41955706
2904	61.4149075
2905	61.40894233
2906	61.3795873
2907	61.34758129
2908	61.3413
2909	61.3333596
2910	61.30905634
2911	61.27000531
2912	61.26685777
2913	61.26259315
2914	61.25696203
2915	61.25319666
2916	61.23545298
2917	61.23216195
2918	61.21694287
2919	61.19192537
2920	61.18916903
2921	61.18517426
2922	61.11701713
2923	61.10784833
2924	61.10616439
2925	61.10211939
2926	61.09744773
2927	61.09586761
2928	61.08428439
2929	61.06975987
2930	61.06793576
2931	61.06230248
2932	61.03459439
2933	61.01257339
2934	61.01106503
2935	60.98059945
2936	60.97832968
2937	60.97612144
2938	60.95892625
2939	60.94975734
2940	60.94812132
2941	60.92020539
2942	60.87607263
2943	60.87263565
2944	60.8393173
2945	60.76225858
2946	60.75022271
2947	60.72979985
2948	60.71034457
2949	60.70140228
2950	60.70097008
2951	60.67180965
2952	60.545444
2953	60.54151846
2954	60.52146613
2955	60.5190639
2956	60.46517607
2957	60.42918866
2958	60.42748026
2959	60.41888085
2960	60.41611811
2961	60.41362153
2962	60.40814707
2963	60.40547493
2964	60.4009101
2965	60.38754981
2966	60.34209154
2967	60.33978399
2968	60.33465408
2969	60.31867527
2970	60.31676099
2971	60.31402757
2972	60.30221992
2973	60.28915369
2974	60.27413422
2975	60.27235332
2976	60.24209607
2977	60.23553807
2978	60.23274619
2979	60.23078189
2980	60.22825101
2981	60.22525967
2982	60.22113522
2983	60.21294361
2984	60.20952636
2985	60.19016833
2986	60.14945997
2987	60.12213185
2988	60.10486114
2989	60.10260194
2990	60.09221153
2991	60.08703237
2992	60.07153019
2993	60.07020764
2994	59.9901817
2995	59.98786958
2996	59.93863085
2997	59.9366769
2998	59.93589169
2999	59.91529986
3000	59.90444607
3001	59.90123333
3002	59.89883802
3003	59.89527209
3004	59.89477506
3005	59.89364584
3006	59.89244968
3007	59.87092593
3008	59.85294073
3009	59.85131042
3010	59.83314343
3011	59.81613078
3012	59.80745645
3013	59.79009453
3014	59.78388576
3015	59.78095628
3016	59.76801369
3017	59.76506229
3018	59.74834981
3019	59.74634224
3020	59.73318409
3021	59.71486007
3022	59.7136879
3023	59.69767647
3024	59.60532077
3025	59.6010699
3026	59.57702519
3027	59.5735839
3028	59.56924698
3029	59.56848523
3030	59.53433056
3031	59.53002184
3032	59.52711417
3033	59.50075335
3034	59.49040654
3035	59.4775634
3036	59.47216878
3037	59.45850199
3038	59.45743229
3039	59.44196889
3040	59.39956488
3041	59.37366839
3042	59.31432812
3043	59.30894362
3044	59.29674129
3045	59.27395856
3046	59.27242251
3047	59.265192
3048	59.25727931
3049	59.25650441
3050	59.25409766
3051	59.24965071
3052	59.24760585
3053	59.23498586
3054	59.22662749
3055	59.22035241
3056	59.21362498
3057	59.211132
3058	59.1935306
3059	59.17301011
3060	59.17098491
3061	59.16941794
3062	59.14950708
3063	59.14765715
3064	59.14176655
3065	59.13746756
3066	59.13339042
3067	59.12865953
3068	59.12555695
3069	59.1206367
3070	59.08317622
3071	59.07887657
3072	59.07284277
3073	59.07213859
3074	59.01462997
3075	59.01051841
3076	59.00912397
3077	59.00655786
3078	58.99320996
3079	58.98585272
3080	58.97884217
3081	58.96275474
3082	58.96120096
3083	58.9486944
3084	58.92760374
3085	58.89333602
3086	58.88876699
3087	58.88809284
3088	58.85653427
3089	58.84079179
3090	58.82557733
3091	58.81111354
3092	58.73801832
3093	58.72396135
3094	58.68312356
3095	58.68001127
3096	58.67849946
3097	58.67766072
3098	58.67351398
3099	58.67051267
3100	58.6694132
3101	58.65720509
3102	58.64134741
3103	58.63762181
3104	58.5683719
3105	58.52213612
3106	58.50719598
3107	58.49703719
3108	58.45849347
3109	58.45578281
3110	58.45398939
3111	58.42884
3112	58.42067379
3113	58.41354948
3114	58.40027805
3115	58.39404949
3116	58.34752292
3117	58.3446814
3118	58.32741149
3119	58.30349323
3120	58.26883127
3121	58.2144848
3122	58.20930037
3123	58.17680731
3124	58.15139944
3125	58.13878816
3126	58.13070462
3127	58.12935235
3128	58.08864
3129	58.08198928
3130	58.0793808
3131	58.06231286
3132	58.06054298
3133	58.05606679
3134	58.05374482
3135	58.01631259
3136	58.014282
3137	58.00365997
3138	58.00098113
3139	57.95190275
3140	57.93938623
3141	57.93901803
3142	57.91920088
3143	57.91501441
3144	57.91348179
3145	57.89457998
3146	57.89181199
3147	57.88973262
3148	57.83659428
3149	57.81397778
3150	57.80760953
3151	57.80238879
3152	57.80062853
3153	57.7780731
3154	57.7108795
3155	57.70517324
3156	57.66372774
3157	57.64921089
3158	57.64711165
3159	57.59641116
3160	57.53507986
3161	57.53020014
3162	57.51819505
3163	57.51502278
3164	57.50147535
3165	57.48971673
3166	57.485034
3167	57.47395225
3168	57.47223929
3169	57.46853623
3170	57.46041752
3171	57.44628698
3172	57.44521112
3173	57.42461853
3174	57.42089649
3175	57.40187685
3176	57.390102
3177	57.38545424
3178	57.33150772
3179	57.31609119
3180	57.30534066
3181	57.30405879
3182	57.25828399
3183	57.25586263
3184	57.23201562
3185	57.22586528
3186	57.22317546
3187	57.21353416
3188	57.2099711
3189	57.20793259
3190	57.20718425
3191	57.20127354
3192	57.19977854
3193	57.19028893
3194	57.18603646
3195	57.17792292
3196	57.17766726
3197	57.17656587
3198	57.17594113
3199	57.16923734
3200	57.16391682
3201	57.0917107
3202	57.08853619
3203	57.08729248
3204	57.08244354
3205	57.0818045
3206	57.03407486
3207	57.03360239
3208	57.02789497
3209	56.92136424
3210	56.9211337
3211	56.91637964
3212	56.91517972
3213	56.9076624
3214	56.9051158
3215	56.88706515
3216	56.88288571
3217	56.87998219
3218	56.86300331
3219	56.8523567
3220	56.78629703
3221	56.78282576
3222	56.77958095
3223	56.7750342
3224	56.77099373
3225	56.75858873
3226	56.74947237
3227	56.74445765
3228	56.74014079
3229	56.73102016
3230	56.71822436
3231	56.71546978
3232	56.6986348
3233	56.69634075
3234	56.69045483
3235	56.68416844
3236	56.68002434
3237	56.64684569
3238	56.56341179
3239	56.55938086
3240	56.52076014
3241	56.49333729
3242	56.40620733
